expfile,m,n,k
exp_random_11.csv,4422,1236,975
exp_random_11.csv,22,11909,10174
exp_random_11.csv,3310,3552,793
exp_random_11.csv,10174,11909,22
exp_random_11.csv,2591,815,1419
exp_random_11.csv,1181,6166,687
exp_random_11.csv,1438,1173,2564
exp_random_11.csv,1387,1379,4707
exp_random_11.csv,700,1379,2076
exp_random_11.csv,3558,284,8583
exp_random_11.csv,1676,1530,647
exp_random_11.csv,815,1419,2591
exp_random_11.csv,3515,1231,1771
exp_random_11.csv,7482,989,405
exp_random_11.csv,1053,295,12853
exp_random_11.csv,1008,1881,1406
exp_random_11.csv,1273,1586,4789
exp_random_11.csv,411,8224,2170
exp_random_11.csv,8224,411,2170
exp_random_11.csv,3418,468,2923
exp_random_11.csv,1419,2591,815
exp_random_11.csv,2766,4569,792
exp_random_11.csv,331,5565,3075
exp_random_11.csv,2147,261,2961
exp_random_11.csv,989,7482,405
exp_random_11.csv,2081,61,2667
exp_random_11.csv,3640,4980,294
exp_random_11.csv,796,1221,6860
exp_random_11.csv,4736,873,1370
exp_random_11.csv,1304,6891,742
exp_random_11.csv,2213,1657,2090
exp_random_11.csv,3552,3310,793
exp_random_11.csv,11271,365,1783
exp_random_11.csv,3482,1537,1246
exp_random_11.csv,873,4736,1370
exp_random_11.csv,1370,873,4736
exp_random_11.csv,1287,3475,448
exp_random_11.csv,1692,2122,1673
exp_random_11.csv,6166,1181,687
exp_random_11.csv,1555,3241,1986
exp_random_11.csv,1353,772,324
exp_random_11.csv,1182,760,4815
exp_random_11.csv,1493,648,350
exp_random_11.csv,887,1347,1951
exp_random_11.csv,773,2964,2472
exp_random_11.csv,769,12169,819
exp_random_11.csv,1211,343,4823
exp_random_11.csv,773,2472,2964
exp_random_11.csv,1124,3033,390
exp_random_11.csv,453,663,14400
exp_random_11.csv,6505,141,2906
exp_random_11.csv,2122,1673,1692
exp_random_11.csv,2261,1879,1960
exp_random_11.csv,390,3033,1124
exp_random_11.csv,7938,496,592
exp_random_11.csv,504,1530,2152
exp_random_11.csv,1107,8744,896
exp_random_11.csv,1389,512,7035
exp_random_11.csv,950,15135,557
exp_random_11.csv,8090,482,2480
exp_random_11.csv,100,9231,9396
exp_random_11.csv,1265,983,799
exp_random_11.csv,786,5024,2535
exp_random_11.csv,3552,793,3310
exp_random_11.csv,501,2104,9174
exp_random_11.csv,678,368,3983
exp_random_11.csv,9174,2104,501
exp_random_11.csv,9231,9396,100
exp_random_11.csv,4172,128,6233
exp_random_11.csv,1493,350,648
exp_random_11.csv,411,2170,8224
exp_random_11.csv,1204,1992,2917
exp_random_11.csv,786,2535,5024
exp_random_11.csv,4789,1273,1586
exp_random_11.csv,1938,1739,2471
exp_random_11.csv,3730,1020,1229
exp_random_11.csv,1792,1536,847
exp_random_11.csv,1771,3515,1231
exp_random_11.csv,9231,100,9396
exp_random_11.csv,1231,3515,1771
exp_random_11.csv,1068,7952,943
exp_random_11.csv,943,1068,7952
exp_random_11.csv,2964,773,2472
exp_random_11.csv,820,7657,1008
exp_random_11.csv,1889,1774,2189
exp_random_11.csv,907,492,8947
exp_random_11.csv,7035,1389,512
exp_random_11.csv,1489,846,789
exp_random_11.csv,1536,847,1792
exp_random_11.csv,2170,411,8224
exp_random_11.csv,284,3558,8583
exp_random_11.csv,193,5986,569
exp_random_11.csv,922,2294,4256
exp_random_11.csv,1229,1020,3730
exp_random_11.csv,314,736,2844
exp_random_11.csv,365,1783,11271
exp_random_11.csv,2535,5024,786
exp_random_11.csv,1739,2471,1938
exp_random_11.csv,98,10238,5986
exp_random_11.csv,983,799,1265
exp_random_11.csv,1431,10823,602
exp_random_11.csv,2564,1173,1438
exp_random_11.csv,3754,1307,1290
exp_random_11.csv,987,1103,6425
exp_random_11.csv,819,12169,769
exp_random_11.csv,4815,1182,760
exp_random_11.csv,4845,193,3920
exp_random_11.csv,249,1859,6474
exp_random_11.csv,8931,606,615
exp_random_11.csv,648,1493,350
exp_random_11.csv,2964,2472,773
exp_random_11.csv,3000,651,1877
exp_random_11.csv,1307,3754,1290
exp_random_11.csv,251,1561,3393
exp_random_11.csv,2862,2161,809
exp_random_11.csv,896,1107,8744
exp_random_11.csv,1419,815,2591
exp_random_11.csv,989,405,7482
exp_random_11.csv,742,6891,1304
exp_random_11.csv,1008,820,7657
exp_random_11.csv,193,569,5986
exp_random_11.csv,1783,365,11271
exp_random_11.csv,2472,2964,773
exp_random_11.csv,760,4815,1182
exp_random_11.csv,1879,2261,1960
exp_random_11.csv,1881,1008,1406
exp_random_11.csv,2876,958,2539
exp_random_11.csv,9396,9231,100
exp_random_11.csv,2472,773,2964
exp_random_11.csv,448,3475,1287
exp_random_11.csv,5024,2535,786
exp_random_11.csv,2917,1992,1204
exp_random_11.csv,2261,1960,1879
exp_random_11.csv,1406,1008,1881
exp_random_11.csv,3515,1771,1231
exp_random_11.csv,793,3310,3552
exp_random_11.csv,7938,592,496
exp_random_11.csv,2917,1204,1992
exp_random_11.csv,1676,647,1530
exp_random_11.csv,365,11271,1783
exp_random_11.csv,2752,1078,1122
exp_random_11.csv,1879,1960,2261
exp_random_11.csv,4715,1238,628
exp_random_11.csv,2122,1692,1673
exp_random_11.csv,487,4946,1941
exp_random_11.csv,3920,193,4845
exp_random_11.csv,1792,847,1536
exp_random_11.csv,2844,314,736
exp_random_11.csv,400,1809,8300
exp_random_11.csv,809,2161,2862
exp_random_11.csv,2667,2081,61
exp_random_11.csv,2862,809,2161
exp_random_11.csv,975,4422,1236
exp_random_11.csv,3475,448,1287
exp_random_11.csv,1304,742,6891
exp_random_11.csv,1530,2152,504
exp_random_11.csv,249,6474,1859
exp_random_11.csv,770,2080,3952
exp_random_11.csv,1103,6425,987
exp_random_11.csv,2961,261,2147
exp_random_11.csv,193,4845,3920
exp_random_11.csv,1644,2539,1919
exp_random_11.csv,7657,1008,820
exp_random_11.csv,2828,571,5575
exp_random_11.csv,492,8947,907
exp_random_11.csv,2766,792,4569
exp_random_11.csv,793,3552,3310
exp_random_11.csv,557,15135,950
exp_random_11.csv,569,5986,193
exp_random_11.csv,496,7938,592
exp_random_11.csv,2067,297,1071
exp_random_11.csv,1238,628,4715
exp_random_11.csv,2480,482,8090
exp_random_11.csv,922,4256,2294
exp_random_11.csv,789,846,1489
exp_random_11.csv,468,3418,2923
exp_random_11.csv,4980,294,3640
exp_random_11.csv,9174,501,2104
exp_random_11.csv,2752,1122,1078
exp_random_11.csv,2906,141,6505
exp_random_11.csv,128,4172,6233
exp_random_11.csv,1020,1229,3730
exp_random_11.csv,4764,907,924
exp_random_11.csv,5986,98,10238
exp_random_11.csv,772,1353,324
exp_random_11.csv,1246,3482,1537
exp_random_11.csv,3033,390,1124
exp_random_11.csv,571,5575,2828
exp_random_11.csv,3730,1229,1020
exp_random_11.csv,61,2081,2667
exp_random_11.csv,2189,1774,1889
exp_random_11.csv,1347,1951,887
exp_random_11.csv,1774,1889,2189
exp_random_11.csv,975,1236,4422
exp_random_11.csv,1530,504,2152
exp_random_11.csv,1,1,1
exp_random_11.csv,2090,2213,1657
exp_random_11.csv,708,4663,2824
exp_random_11.csv,261,2147,2961
exp_random_11.csv,4,4,4
exp_random_11.csv,324,1353,772
exp_random_11.csv,1992,1204,2917
exp_random_11.csv,3640,294,4980
exp_random_11.csv,120,10058,6900
exp_random_11.csv,1657,2213,2090
exp_random_11.csv,847,1792,1536
exp_random_11.csv,3,3,3
exp_random_11.csv,943,7952,1068
exp_random_11.csv,284,8583,3558
exp_random_11.csv,1881,1406,1008
exp_random_11.csv,2152,1530,504
exp_random_11.csv,1053,12853,295
exp_random_11.csv,2080,770,3952
exp_random_11.csv,4736,1370,873
exp_random_11.csv,1986,3241,1555
exp_random_11.csv,708,2824,4663
exp_random_11.csv,2294,4256,922
exp_random_11.csv,8224,2170,411
exp_random_11.csv,796,6860,1221
exp_random_11.csv,983,1265,799
exp_random_11.csv,343,1211,4823
exp_random_11.csv,2147,2961,261
exp_random_11.csv,2828,5575,571
exp_random_11.csv,2090,1657,2213
exp_random_11.csv,537,246,10065
exp_random_11.csv,501,9174,2104
exp_random_11.csv,4980,3640,294
exp_random_11.csv,3983,368,678
exp_random_11.csv,2471,1938,1739
exp_random_11.csv,1919,2539,1644
exp_random_11.csv,2961,2147,261
exp_random_11.csv,2076,1379,700
exp_random_11.csv,846,789,1489
exp_random_11.csv,3558,8583,284
exp_random_11.csv,368,678,3983
exp_random_11.csv,772,324,1353
exp_random_11.csv,678,3983,368
exp_random_11.csv,1586,4789,1273
exp_random_11.csv,651,1877,3000
exp_random_11.csv,1246,1537,3482
exp_random_11.csv,2152,504,1530
exp_random_11.csv,1960,2261,1879
exp_random_11.csv,10238,5986,98
exp_random_11.csv,10823,1431,602
exp_random_11.csv,405,989,7482
exp_random_11.csv,6891,742,1304
exp_random_11.csv,1442,809,4568
exp_random_11.csv,651,3000,1877
exp_random_11.csv,1938,2471,1739
exp_random_11.csv,1078,2752,1122
exp_random_11.csv,7952,1068,943
exp_random_11.csv,1992,2917,1204
exp_random_11.csv,1406,1881,1008
exp_random_11.csv,896,8744,1107
exp_random_11.csv,1889,2189,1774
exp_random_11.csv,492,907,8947
exp_random_11.csv,6860,1221,796
exp_random_11.csv,1941,487,4946
exp_random_11.csv,5565,3075,331
exp_random_11.csv,1960,1879,2261
exp_random_11.csv,2,2,2
exp_random_11.csv,1265,799,983
exp_random_11.csv,602,1431,10823
exp_random_11.csv,1739,1938,2471
exp_random_11.csv,12169,769,819
exp_random_11.csv,907,8947,492
exp_random_11.csv,1238,4715,628
exp_random_11.csv,2591,1419,815
exp_random_11.csv,4707,1379,1387
exp_random_11.csv,6474,249,1859
exp_random_11.csv,1877,651,3000
exp_random_11.csv,8931,615,606
exp_random_11.csv,569,193,5986
exp_random_11.csv,4568,809,1442
exp_random_11.csv,648,350,1493
exp_random_11.csv,11909,22,10174
exp_random_11.csv,5575,2828,571
exp_random_11.csv,4569,2766,792
exp_random_11.csv,1530,1676,647
exp_random_11.csv,1173,2564,1438
exp_random_11.csv,6425,987,1103
exp_random_11.csv,7482,405,989
exp_random_11.csv,324,772,1353
exp_random_11.csv,1229,3730,1020
exp_random_11.csv,2048,2048,2048
exp_random_11.csv,1442,4568,809
exp_random_11.csv,251,3393,1561
exp_random_11.csv,663,453,14400
exp_random_11.csv,1182,4815,760
exp_random_11.csv,1236,975,4422
exp_random_11.csv,2170,8224,411
exp_random_11.csv,390,1124,3033
exp_random_11.csv,987,6425,1103
exp_random_11.csv,1068,943,7952
exp_random_11.csv,2189,1889,1774
exp_random_11.csv,4946,1941,487
exp_random_11.csv,1379,4707,1387
exp_random_11.csv,1236,4422,975
exp_random_11.csv,1771,1231,3515
exp_random_11.csv,10823,602,1431
exp_random_11.csv,1347,887,1951
exp_random_11.csv,799,983,1265
exp_random_11.csv,4569,792,2766
exp_random_11.csv,958,2876,2539
exp_random_11.csv,2844,736,314
exp_random_11.csv,3952,770,2080
exp_random_11.csv,1561,3393,251
exp_random_11.csv,907,4764,924
exp_random_11.csv,1071,297,2067
exp_random_11.csv,1353,324,772
exp_random_11.csv,924,907,4764
exp_random_11.csv,128,6233,4172
exp_random_11.csv,1919,1644,2539
exp_random_11.csv,6474,1859,249
exp_random_11.csv,799,1265,983
exp_random_11.csv,1008,7657,820
exp_random_11.csv,647,1676,1530
exp_random_11.csv,3310,793,3552
exp_128_21.csv,5982,6523,128
exp_128_21.csv,5613,12061,128
exp_128_21.csv,1779,11681,128
exp_128_21.csv,4175,14957,128
exp_128_21.csv,6168,12668,128
exp_128_21.csv,2581,7090,128
exp_128_21.csv,14142,4787,128
exp_128_21.csv,4243,10425,128
exp_128_21.csv,8518,2743,128
exp_128_21.csv,4770,9835,128
exp_128_21.csv,11087,3284,128
exp_128_21.csv,5179,14592,128
exp_128_21.csv,13584,1720,128
exp_128_21.csv,14117,3875,128
exp_128_21.csv,1273,6076,128
exp_128_21.csv,7731,6728,128
exp_128_21.csv,4188,3731,128
exp_128_21.csv,5820,6256,128
exp_128_21.csv,2566,11144,128
exp_128_21.csv,12886,6064,128
exp_128_21.csv,1693,12274,128
exp_128_21.csv,10939,5241,128
exp_128_21.csv,2533,12311,128
exp_128_21.csv,3,3,3
exp_128_21.csv,5323,7825,128
exp_128_21.csv,4,4,4
exp_128_21.csv,13889,4496,128
exp_128_21.csv,4993,8342,128
exp_128_21.csv,6287,8701,128
exp_128_21.csv,12866,5063,128
exp_128_21.csv,10425,4243,128
exp_128_21.csv,7298,4273,128
exp_128_21.csv,12311,2533,128
exp_128_21.csv,2007,7786,128
exp_128_21.csv,6728,7731,128
exp_128_21.csv,12274,1693,128
exp_128_21.csv,10608,3190,128
exp_128_21.csv,5063,12866,128
exp_128_21.csv,6345,4507,128
exp_128_21.csv,9185,3684,128
exp_128_21.csv,15181,3943,128
exp_128_21.csv,2321,10067,128
exp_128_21.csv,4708,5532,128
exp_128_21.csv,9132,6278,128
exp_128_21.csv,10480,3474,128
exp_128_21.csv,10662,2682,128
exp_128_21.csv,8374,8391,128
exp_128_21.csv,2135,2430,128
exp_128_21.csv,6899,7167,128
exp_128_21.csv,11681,1779,128
exp_128_21.csv,7083,6623,128
exp_128_21.csv,3243,3995,128
exp_128_21.csv,5525,5644,128
exp_128_21.csv,2348,2210,128
exp_128_21.csv,9168,4256,128
exp_128_21.csv,2536,4104,128
exp_128_21.csv,3875,14117,128
exp_128_21.csv,2,2,2
exp_128_21.csv,5139,3561,128
exp_128_21.csv,1057,4909,128
exp_128_21.csv,14236,3473,128
exp_128_21.csv,10257,3299,128
exp_128_21.csv,7679,7466,128
exp_128_21.csv,4273,7298,128
exp_128_21.csv,4787,14142,128
exp_128_21.csv,12061,5613,128
exp_128_21.csv,5185,11545,128
exp_128_21.csv,3474,10480,128
exp_128_21.csv,12850,1216,128
exp_128_21.csv,10103,5925,128
exp_128_21.csv,5223,1481,128
exp_128_21.csv,5212,13990,128
exp_128_21.csv,7454,5235,128
exp_128_21.csv,10067,2321,128
exp_128_21.csv,3731,4188,128
exp_128_21.csv,5792,12589,128
exp_128_21.csv,6623,7083,128
exp_128_21.csv,5644,5525,128
exp_128_21.csv,14592,5179,128
exp_128_21.csv,7167,6899,128
exp_128_21.csv,6064,12886,128
exp_128_21.csv,3561,5139,128
exp_128_21.csv,9966,7583,128
exp_128_21.csv,6746,1543,128
exp_128_21.csv,4932,4213,128
exp_128_21.csv,1268,6100,128
exp_128_21.csv,10150,5125,128
exp_128_21.csv,7210,6135,128
exp_128_21.csv,7466,7679,128
exp_128_21.csv,2654,3922,128
exp_128_21.csv,3299,10257,128
exp_128_21.csv,7624,8880,128
exp_128_21.csv,1,1,1
exp_128_21.csv,12668,6168,128
exp_128_21.csv,760,3368,128
exp_128_21.csv,8687,8089,128
exp_128_21.csv,2048,2048,2048
exp_128_21.csv,5194,5014,128
exp_128_21.csv,4254,4302,128
exp_128_21.csv,4909,1057,128
exp_128_21.csv,11882,3948,128
exp_128_21.csv,1216,12850,128
exp_128_21.csv,11545,5185,128
exp_128_21.csv,6401,9756,128
exp_128_21.csv,13387,5249,128
exp_128_21.csv,3473,14236,128
exp_128_21.csv,11583,5624,128
exp_128_21.csv,5235,7454,128
exp_128_21.csv,13592,5560,128
exp_128_21.csv,8342,4993,128
exp_128_21.csv,5560,13592,128
exp_128_21.csv,6666,3907,128
exp_128_21.csv,6523,5982,128
exp_128_21.csv,2743,8518,128
exp_128_21.csv,12528,4152,128
exp_128_21.csv,4302,4254,128
exp_128_21.csv,8089,8687,128
exp_128_21.csv,8391,8374,128
exp_128_21.csv,9709,8048,128
exp_128_21.csv,2430,2135,128
exp_128_21.csv,3948,11882,128
exp_128_21.csv,4525,10926,128
exp_128_21.csv,6076,1273,128
exp_128_21.csv,2682,10662,128
exp_128_21.csv,6084,10707,128
exp_128_21.csv,6278,9132,128
exp_128_21.csv,2212,1157,128
exp_128_21.csv,1442,1775,128
exp_128_21.csv,7786,2007,128
exp_128_21.csv,5532,4708,128
exp_128_21.csv,8701,6287,128
exp_128_21.csv,4152,12528,128
exp_128_21.csv,4213,4932,128
exp_128_21.csv,6100,1268,128
exp_128_21.csv,5241,10939,128
exp_128_21.csv,4496,13889,128
exp_128_21.csv,3196,4054,128
exp_128_21.csv,7090,2581,128
exp_128_21.csv,13990,5212,128
exp_128_21.csv,12589,5792,128
exp_128_21.csv,1543,6746,128
exp_128_21.csv,3190,10608,128
exp_128_21.csv,4054,3196,128
exp_128_21.csv,6857,10634,128
exp_128_21.csv,8880,7624,128
exp_128_21.csv,4104,2536,128
exp_128_21.csv,4256,9168,128
exp_128_21.csv,4118,13284,128
exp_128_21.csv,1157,2212,128
exp_128_21.csv,3368,760,128
exp_128_21.csv,10634,6857,128
exp_128_21.csv,6068,7289,128
exp_128_21.csv,8048,9709,128
exp_128_21.csv,7825,5323,128
exp_128_21.csv,5925,10103,128
exp_128_21.csv,1775,1442,128
exp_128_21.csv,14957,4175,128
exp_128_21.csv,1481,5223,128
exp_128_21.csv,3907,6666,128
exp_128_21.csv,3943,15181,128
exp_128_21.csv,10707,6084,128
exp_128_21.csv,13284,4118,128
exp_128_21.csv,5014,5194,128
exp_128_21.csv,3284,11087,128
exp_128_21.csv,7583,9966,128
exp_128_21.csv,11144,2566,128
exp_128_21.csv,1720,13584,128
exp_128_21.csv,2210,2348,128
exp_128_21.csv,5249,13387,128
exp_128_21.csv,5624,11583,128
exp_128_21.csv,9756,6401,128
exp_128_21.csv,3995,3243,128
exp_128_21.csv,3300,3926,128
exp_128_21.csv,10191,4087,128
exp_128_21.csv,3922,2654,128
exp_128_21.csv,5125,10150,128
exp_128_21.csv,4087,10191,128
exp_128_21.csv,3684,9185,128
exp_128_21.csv,7289,6068,128
exp_128_21.csv,6256,5820,128
exp_128_21.csv,3926,3300,128
exp_128_21.csv,9835,4770,128
exp_128_21.csv,10926,4525,128
exp_128_21.csv,6135,7210,128
exp_128_21.csv,4507,6345,128
exp_512_15.csv,2587,5536,512
exp_512_15.csv,2820,3691,512
exp_512_15.csv,4906,2258,512
exp_512_15.csv,1609,10933,512
exp_512_15.csv,2436,3749,512
exp_512_15.csv,10485,1737,512
exp_512_15.csv,4147,3300,512
exp_512_15.csv,1588,4520,512
exp_512_15.csv,731,7133,512
exp_512_15.csv,1432,11814,512
exp_512_15.csv,4625,4084,512
exp_512_15.csv,8549,1979,512
exp_512_15.csv,1501,1311,512
exp_512_15.csv,1079,2407,512
exp_512_15.csv,2196,2664,512
exp_512_15.csv,11264,1098,512
exp_512_15.csv,564,4606,512
exp_512_15.csv,2258,3750,512
exp_512_15.csv,9252,1548,512
exp_512_15.csv,3191,2862,512
exp_512_15.csv,2038,8632,512
exp_512_15.csv,3379,5206,512
exp_512_15.csv,833,789,512
exp_512_15.csv,1,1,1
exp_512_15.csv,3014,3242,512
exp_512_15.csv,3553,5316,512
exp_512_15.csv,4819,1622,512
exp_512_15.csv,296,11018,512
exp_512_15.csv,1737,10485,512
exp_512_15.csv,5316,3553,512
exp_512_15.csv,620,12607,512
exp_512_15.csv,1872,9037,512
exp_512_15.csv,4422,3678,512
exp_512_15.csv,1628,11187,512
exp_512_15.csv,7568,1722,512
exp_512_15.csv,5542,1173,512
exp_512_15.csv,5206,3379,512
exp_512_15.csv,9925,655,512
exp_512_15.csv,1221,10129,512
exp_512_15.csv,2385,4365,512
exp_512_15.csv,3753,5202,512
exp_512_15.csv,373,1762,512
exp_512_15.csv,9037,1872,512
exp_512_15.csv,445,7329,512
exp_512_15.csv,11018,296,512
exp_512_15.csv,3195,1431,512
exp_512_15.csv,3768,2940,512
exp_512_15.csv,1781,4389,512
exp_512_15.csv,6690,2338,512
exp_512_15.csv,4272,3203,512
exp_512_15.csv,8432,1929,512
exp_512_15.csv,8684,1873,512
exp_512_15.csv,1098,11264,512
exp_512_15.csv,1044,11228,512
exp_512_15.csv,1311,1501,512
exp_512_15.csv,1270,3071,512
exp_512_15.csv,3,3,3
exp_512_15.csv,3300,4147,512
exp_512_15.csv,3750,2258,512
exp_512_15.csv,3969,1638,512
exp_512_15.csv,1248,1577,512
exp_512_15.csv,2150,6662,512
exp_512_15.csv,1151,1119,512
exp_512_15.csv,789,833,512
exp_512_15.csv,6970,1215,512
exp_512_15.csv,1929,8432,512
exp_512_15.csv,4365,2385,512
exp_512_15.csv,2620,4474,512
exp_512_15.csv,4,4,4
exp_512_15.csv,820,4757,512
exp_512_15.csv,1722,7568,512
exp_512_15.csv,8632,2038,512
exp_512_15.csv,638,2019,512
exp_512_15.csv,923,9895,512
exp_512_15.csv,1990,1960,512
exp_512_15.csv,1960,1990,512
exp_512_15.csv,2862,3191,512
exp_512_15.csv,2800,4654,512
exp_512_15.csv,4757,820,512
exp_512_15.csv,655,9925,512
exp_512_15.csv,2684,5828,512
exp_512_15.csv,4474,2620,512
exp_512_15.csv,425,7673,512
exp_512_15.csv,1327,1958,512
exp_512_15.csv,12607,620,512
exp_512_15.csv,387,15116,512
exp_512_15.csv,752,6934,512
exp_512_15.csv,3242,3014,512
exp_512_15.csv,7653,2468,512
exp_512_15.csv,2291,2276,512
exp_512_15.csv,1431,3195,512
exp_512_15.csv,545,8389,512
exp_512_15.csv,4084,4625,512
exp_512_15.csv,5828,2684,512
exp_512_15.csv,857,5335,512
exp_512_15.csv,1119,1151,512
exp_512_15.csv,11814,1432,512
exp_512_15.csv,2693,4353,512
exp_512_15.csv,4353,2693,512
exp_512_15.csv,3982,2454,512
exp_512_15.csv,10933,1609,512
exp_512_15.csv,11303,1324,512
exp_512_15.csv,1173,5542,512
exp_512_15.csv,4985,3917,512
exp_512_15.csv,2258,4906,512
exp_512_15.csv,2664,2196,512
exp_512_15.csv,3735,3664,512
exp_512_15.csv,7673,425,512
exp_512_15.csv,4520,1588,512
exp_512_15.csv,2019,638,512
exp_512_15.csv,5202,3753,512
exp_512_15.csv,11187,1628,512
exp_512_15.csv,4389,1781,512
exp_512_15.csv,1695,1161,512
exp_512_15.csv,8494,1762,512
exp_512_15.csv,2423,4296,512
exp_512_15.csv,1709,4200,512
exp_512_15.csv,1873,8684,512
exp_512_15.csv,1019,645,512
exp_512_15.csv,2338,6690,512
exp_512_15.csv,1979,8549,512
exp_512_15.csv,1577,1248,512
exp_512_15.csv,4654,2800,512
exp_512_15.csv,4771,4092,512
exp_512_15.csv,645,1019,512
exp_512_15.csv,9097,1074,512
exp_512_15.csv,3678,4422,512
exp_512_15.csv,7133,731,512
exp_512_15.csv,5070,2185,512
exp_512_15.csv,7204,2528,512
exp_512_15.csv,1213,10743,512
exp_512_15.csv,2528,7204,512
exp_512_15.csv,2185,5070,512
exp_512_15.csv,2407,1079,512
exp_512_15.csv,9895,923,512
exp_512_15.csv,3917,4985,512
exp_512_15.csv,4296,2423,512
exp_512_15.csv,8181,1912,512
exp_512_15.csv,425,3031,512
exp_512_15.csv,1215,6970,512
exp_512_15.csv,4606,564,512
exp_512_15.csv,3213,2234,512
exp_512_15.csv,10129,1221,512
exp_512_15.csv,5335,857,512
exp_512_15.csv,15116,387,512
exp_512_15.csv,8389,545,512
exp_512_15.csv,2468,7653,512
exp_512_15.csv,2,2,2
exp_512_15.csv,5536,2587,512
exp_512_15.csv,2276,2291,512
exp_512_15.csv,7329,445,512
exp_512_15.csv,1476,3963,512
exp_512_15.csv,7541,1123,512
exp_512_15.csv,3031,425,512
exp_512_15.csv,10743,1213,512
exp_512_15.csv,3691,2820,512
exp_512_15.csv,3664,3735,512
exp_512_15.csv,3368,4444,512
exp_512_15.csv,1324,11303,512
exp_512_15.csv,1548,9252,512
exp_512_15.csv,1074,9097,512
exp_512_15.csv,4200,1709,512
exp_512_15.csv,6662,2150,512
exp_512_15.csv,1638,3969,512
exp_512_15.csv,1958,1327,512
exp_512_15.csv,3203,4272,512
exp_512_15.csv,1622,4819,512
exp_512_15.csv,2454,3982,512
exp_512_15.csv,7336,1686,512
exp_512_15.csv,3071,1270,512
exp_512_15.csv,1161,1695,512
exp_512_15.csv,2234,3213,512
exp_512_15.csv,1912,8181,512
exp_512_15.csv,6934,752,512
exp_512_15.csv,2048,2048,2048
exp_512_15.csv,3749,2436,512
exp_512_15.csv,1686,7336,512
exp_512_15.csv,1762,373,512
exp_512_15.csv,11228,1044,512
exp_512_15.csv,1123,7541,512
exp_512_15.csv,3963,1476,512
exp_512_15.csv,1762,8494,512
exp_512_15.csv,4092,4771,512
exp_512_15.csv,2940,3768,512
exp_512_15.csv,4444,3368,512
exp_random_13.csv,1990,2276,1030
exp_random_13.csv,3252,2763,630
exp_random_13.csv,5376,577,2901
exp_random_13.csv,8286,876,137
exp_random_13.csv,2763,630,3252
exp_random_13.csv,2154,1033,1049
exp_random_13.csv,943,15441,618
exp_random_13.csv,2346,1333,852
exp_random_13.csv,356,5301,2295
exp_random_13.csv,2254,3420,1253
exp_random_13.csv,2135,1789,611
exp_random_13.csv,963,4824,791
exp_random_13.csv,101,7838,2527
exp_random_13.csv,1522,3760,1282
exp_random_13.csv,6070,4202,209
exp_random_13.csv,4397,1657,1007
exp_random_13.csv,4824,791,963
exp_random_13.csv,2493,501,1073
exp_random_13.csv,13902,1600,390
exp_random_13.csv,5203,767,1755
exp_random_13.csv,943,618,15441
exp_random_13.csv,1791,1469,1646
exp_random_13.csv,490,6942,1664
