expfile,m,n,k
exp_dgemm_independent-sizes_1.csv,506,2494,3181
exp_dgemm_independent-sizes_1.csv,275,968,2152
exp_dgemm_independent-sizes_1.csv,791,901,6472
exp_dgemm_independent-sizes_1.csv,2896,1373,487
exp_dgemm_independent-sizes_1.csv,311,3765,4022
exp_dgemm_independent-sizes_1.csv,871,911,3493
exp_dgemm_independent-sizes_1.csv,454,1380,5903
exp_dgemm_independent-sizes_1.csv,4073,1882,566
exp_dgemm_independent-sizes_1.csv,2714,349,445
exp_dgemm_independent-sizes_1.csv,3638,5155,520
exp_dgemm_independent-sizes_1.csv,6504,984,1128
exp_dgemm_independent-sizes_1.csv,6121,4686,135
exp_dgemm_independent-sizes_1.csv,8680,3459,276
exp_dgemm_independent-sizes_1.csv,2701,4393,645
exp_dgemm_independent-sizes_1.csv,9968,6623,70
exp_dgemm_independent-sizes_1.csv,2330,8051,74
exp_dgemm_independent-sizes_1.csv,2855,8864,118
exp_dgemm_independent-sizes_1.csv,178,9559,3371
exp_dgemm_independent-sizes_1.csv,527,292,5309
exp_dgemm_independent-sizes_1.csv,511,6722,2109
exp_dgemm_independent-sizes_1.csv,7349,5911,30
exp_dgemm_independent-sizes_1.csv,2596,101,2714
exp_dgemm_independent-sizes_1.csv,396,1946,4388
exp_dgemm_independent-sizes_1.csv,771,7964,723
exp_dgemm_independent-sizes_1.csv,1336,1451,2835
exp_dgemm_independent-sizes_1.csv,397,1077,573
exp_dgemm_independent-sizes_1.csv,825,1351,1740
exp_dgemm_independent-sizes_1.csv,667,1130,9732
exp_dgemm_independent-sizes_1.csv,7312,87,9490
exp_dgemm_independent-sizes_1.csv,3667,80,8001
exp_dgemm_independent-sizes_1.csv,4830,228,2736
exp_dgemm_independent-sizes_1.csv,950,507,2872
exp_dgemm_independent-sizes_1.csv,284,9491,2001
exp_dgemm_independent-sizes_1.csv,95,2282,1963
exp_dgemm_independent-sizes_1.csv,4711,51,2537
exp_dgemm_independent-sizes_1.csv,1762,4243,1147
exp_dgemm_independent-sizes_1.csv,3052,209,692
exp_dgemm_independent-sizes_1.csv,2006,3915,32
exp_dgemm_independent-sizes_1.csv,941,840,2578
exp_dgemm_uniform-product_6.csv,721,807,1586
exp_dgemm_uniform-product_6.csv,1483,1837,2692
exp_dgemm_uniform-product_6.csv,1678,1793,3294
exp_dgemm_uniform-product_6.csv,1187,2100,2764
exp_dgemm_uniform-product_6.csv,685,666,2997
exp_dgemm_uniform-product_6.csv,1273,938,1746
exp_dgemm_uniform-product_6.csv,1976,578,6781
exp_dgemm_uniform-product_6.csv,1618,484,9402
exp_dgemm_uniform-product_6.csv,728,1350,7821
exp_dgemm_uniform-product_6.csv,1103,1696,3628
exp_dgemm_uniform-product_6.csv,407,3402,4268
exp_dgemm_uniform-product_6.csv,981,1143,3785
exp_dgemm_uniform-product_6.csv,1699,681,7938
exp_dgemm_uniform-product_6.csv,1428,921,2282
exp_dgemm_uniform-product_6.csv,436,687,885
exp_dgemm_uniform-product_6.csv,299,504,4900
exp_dgemm_uniform-product_6.csv,1798,1834,2215
exp_dgemm_uniform-product_6.csv,1911,1121,3961
exp_dgemm_uniform-product_6.csv,345,2747,9328
exp_dgemm_uniform-product_6.csv,83,641,4900
exp_dgemm_uniform-product_6.csv,625,938,1963
exp_dgemm_uniform-product_6.csv,391,715,2448
exp_dgemm_uniform-product_6.csv,591,1205,3261
exp_dgemm_uniform-product_6.csv,731,1496,1836
exp_dgemm_uniform-product_6.csv,1266,2495,2681
exp_dgemm_uniform-product_6.csv,805,2714,3877
exp_dgemm_uniform-product_6.csv,1532,582,7966
exp_dgemm_uniform-product_6.csv,207,2126,2143
exp_dgemm_uniform-product_6.csv,268,1481,1546
exp_dgemm_uniform-product_6.csv,978,2173,2278
exp_dgemm_uniform-product_6.csv,927,1532,3363
exp_dgemm_uniform-product_6.csv,1391,2163,3081
exp_dgemm_uniform-product_6.csv,521,897,1809
exp_dgemm_uniform-product_6.csv,1062,1241,6440
exp_dgemm_uniform-product_6.csv,1381,1265,5565
exp_dgemm_uniform-product_6.csv,1257,1739,4293
exp_dgemm_uniform-product_6.csv,1482,727,5378
exp_dgemm_uniform-product_6.csv,1132,2236,3746
exp_dgemm_uniform-product_6.csv,311,2120,7364
exp_dgemm_uniform-product_6.csv,791,1428,4500
exp_dgemm_uniform-product_6.csv,1919,1454,2672
exp_dgemm_uniform-product_6.csv,150,3658,6574
exp_dgemm_uniform-product_6.csv,1095,967,3705
exp_dgemm_uniform-product_6.csv,363,347,3392
exp_dgemm_uniform-product_6.csv,236,4222,4867
exp_dgemm_uniform-product_6.csv,957,2864,3495
exp_dgemm_uniform-product_6.csv,814,1208,6677
exp_dgemm_uniform-product_6.csv,209,3802,8200
exp_dgemm_uniform-product_6.csv,1358,952,2065
exp_dgemm_uniform-product_6.csv,1657,891,6662
exp_dgemm_uniform-product_6.csv,228,2966,9732
exp_dgemm_uniform-product_6.csv,1729,1351,3033
exp_dgemm_uniform-product_6.csv,1766,1279,3880
exp_dgemm_uniform-product_6.csv,1302,1768,3243
exp_dgemm_uniform-product_6.csv,1339,1456,3808
exp_dgemm_uniform-product_6.csv,540,3301,5017
exp_dgemm_uniform-product_6.csv,498,746,8602
exp_dgemm_uniform-product_6.csv,689,2132,4931
exp_dgemm_uniform-product_6.csv,492,2026,3291
exp_dgemm_uniform-product_6.csv,1370,745,9312
exp_dgemm_uniform-product_6.csv,453,1833,7645
exp_dgemm_uniform-product_6.csv,1168,853,3340
exp_dgemm_uniform-product_6.csv,909,902,5498
exp_dgemm_uniform-product_6.csv,551,1751,3437
exp_dgemm_uniform-product_6.csv,623,1590,6433
exp_dgemm_uniform-product_6.csv,1124,960,1359
exp_dgemm_uniform-product_6.csv,921,1426,4650
exp_dgemm_uniform-product_6.csv,734,1091,1838
exp_dgemm_uniform-product_6.csv,937,2687,2690
exp_dgemm_uniform-product_6.csv,448,1624,5617
exp_dgemm_uniform-product_6.csv,1049,338,4378
exp_dgemm_uniform-product_6.csv,1122,2478,3441
exp_dgemm_uniform-product_6.csv,722,312,4029
exp_dgemm_uniform-product_6.csv,1135,604,2259
exp_dgemm_uniform-product_6.csv,735,790,1134
exp_dgemm_uniform-product_6.csv,619,1497,4588
exp_dgemm_uniform-product_6.csv,219,858,8441
exp_dgemm_uniform-product_6.csv,1697,541,9520
exp_dgemm_uniform-product_6.csv,980,1338,6535
exp_dgemm_uniform-product_6.csv,547,2576,4554
exp_dgemm_uniform-product_6.csv,1300,1653,3219
exp_dgemm_uniform-product_6.csv,1151,521,3098
exp_dgemm_uniform-product_6.csv,1226,1499,2475
exp_dgemm_uniform-product_6.csv,196,2722,5808
exp_dgemm_uniform-product_6.csv,1176,730,6998
exp_dgemm_uniform-product_6.csv,793,1576,4420
exp_dgemm_uniform-product_6.csv,1667,334,8780
exp_dgemm_uniform-product_6.csv,166,1396,1744
exp_dgemm_uniform-product_6.csv,634,197,4954
exp_dgemm_uniform-product_6.csv,1564,924,5559
exp_dgemm_uniform-product_6.csv,721,1586,807
exp_dgemm_uniform-product_6.csv,1483,2692,1837
exp_dgemm_uniform-product_6.csv,1678,3294,1793
exp_dgemm_uniform-product_6.csv,1187,2764,2100
exp_dgemm_uniform-product_6.csv,685,2997,666
exp_dgemm_uniform-product_6.csv,1273,1746,938
exp_dgemm_uniform-product_6.csv,1976,6781,578
exp_dgemm_uniform-product_6.csv,1618,9402,484
exp_dgemm_uniform-product_6.csv,728,7821,1350
exp_dgemm_uniform-product_6.csv,1103,3628,1696
exp_dgemm_uniform-product_6.csv,407,4268,3402
exp_dgemm_uniform-product_6.csv,981,3785,1143
exp_dgemm_uniform-product_6.csv,1699,7938,681
exp_dgemm_uniform-product_6.csv,1428,2282,921
exp_dgemm_uniform-product_6.csv,436,885,687
exp_dgemm_uniform-product_6.csv,299,4900,504
exp_dgemm_uniform-product_6.csv,1798,2215,1834
exp_dgemm_uniform-product_6.csv,1911,3961,1121
exp_dgemm_uniform-product_6.csv,345,9328,2747
exp_dgemm_uniform-product_6.csv,83,4900,641
exp_dgemm_uniform-product_6.csv,625,1963,938
exp_dgemm_uniform-product_6.csv,391,2448,715
exp_dgemm_uniform-product_6.csv,591,3261,1205
exp_dgemm_uniform-product_6.csv,731,1836,1496
exp_dgemm_uniform-product_6.csv,1266,2681,2495
exp_dgemm_uniform-product_6.csv,805,3877,2714
exp_dgemm_uniform-product_6.csv,1532,7966,582
exp_dgemm_uniform-product_6.csv,207,2143,2126
exp_dgemm_uniform-product_6.csv,268,1546,1481
exp_dgemm_uniform-product_6.csv,978,2278,2173
exp_dgemm_uniform-product_6.csv,927,3363,1532
exp_dgemm_uniform-product_6.csv,1391,3081,2163
exp_dgemm_uniform-product_6.csv,521,1809,897
exp_dgemm_uniform-product_6.csv,1062,6440,1241
exp_dgemm_uniform-product_6.csv,1381,5565,1265
exp_dgemm_uniform-product_6.csv,1257,4293,1739
exp_dgemm_uniform-product_6.csv,1482,5378,727
exp_dgemm_uniform-product_6.csv,1132,3746,2236
exp_dgemm_uniform-product_6.csv,311,7364,2120
exp_dgemm_uniform-product_6.csv,791,4500,1428
exp_dgemm_uniform-product_6.csv,1919,2672,1454
exp_dgemm_uniform-product_6.csv,150,6574,3658
exp_dgemm_uniform-product_6.csv,1095,3705,967
exp_dgemm_uniform-product_6.csv,363,3392,347
exp_dgemm_uniform-product_6.csv,236,4867,4222
exp_dgemm_uniform-product_6.csv,957,3495,2864
exp_dgemm_uniform-product_6.csv,814,6677,1208
exp_dgemm_uniform-product_6.csv,209,8200,3802
exp_dgemm_uniform-product_6.csv,1358,2065,952
exp_dgemm_uniform-product_6.csv,1657,6662,891
exp_dgemm_uniform-product_6.csv,228,9732,2966
exp_dgemm_uniform-product_6.csv,1729,3033,1351
exp_dgemm_uniform-product_6.csv,1766,3880,1279
exp_dgemm_uniform-product_6.csv,1302,3243,1768
exp_dgemm_uniform-product_6.csv,1339,3808,1456
exp_dgemm_uniform-product_6.csv,540,5017,3301
exp_dgemm_uniform-product_6.csv,498,8602,746
exp_dgemm_uniform-product_6.csv,689,4931,2132
exp_dgemm_uniform-product_6.csv,492,3291,2026
exp_dgemm_uniform-product_6.csv,1370,9312,745
exp_dgemm_uniform-product_6.csv,453,7645,1833
exp_dgemm_uniform-product_6.csv,1168,3340,853
exp_dgemm_uniform-product_6.csv,909,5498,902
exp_dgemm_uniform-product_6.csv,551,3437,1751
exp_dgemm_uniform-product_6.csv,623,6433,1590
exp_dgemm_uniform-product_6.csv,1124,1359,960
exp_dgemm_uniform-product_6.csv,921,4650,1426
exp_dgemm_uniform-product_6.csv,734,1838,1091
exp_dgemm_uniform-product_6.csv,937,2690,2687
exp_dgemm_uniform-product_6.csv,448,5617,1624
exp_dgemm_uniform-product_6.csv,1049,4378,338
exp_dgemm_uniform-product_6.csv,1122,3441,2478
exp_dgemm_uniform-product_6.csv,722,4029,312
exp_dgemm_uniform-product_6.csv,1135,2259,604
exp_dgemm_uniform-product_6.csv,735,1134,790
exp_dgemm_uniform-product_6.csv,619,4588,1497
exp_dgemm_uniform-product_6.csv,219,8441,858
exp_dgemm_uniform-product_6.csv,1697,9520,541
exp_dgemm_uniform-product_6.csv,980,6535,1338
exp_dgemm_uniform-product_6.csv,547,4554,2576
exp_dgemm_uniform-product_6.csv,1300,3219,1653
exp_dgemm_uniform-product_6.csv,1151,3098,521
exp_dgemm_uniform-product_6.csv,1226,2475,1499
exp_dgemm_uniform-product_6.csv,196,5808,2722
exp_dgemm_uniform-product_6.csv,1176,6998,730
exp_dgemm_uniform-product_6.csv,793,4420,1576
exp_dgemm_uniform-product_6.csv,1667,8780,334
exp_dgemm_uniform-product_6.csv,166,1744,1396
exp_dgemm_uniform-product_6.csv,634,4954,197
exp_dgemm_uniform-product_6.csv,1564,5559,924
exp_dgemm_uniform-product_6.csv,807,721,1586
exp_dgemm_uniform-product_6.csv,1837,1483,2692
exp_dgemm_uniform-product_6.csv,1793,1678,3294
exp_dgemm_uniform-product_6.csv,2100,1187,2764
exp_dgemm_uniform-product_6.csv,666,685,2997
exp_dgemm_uniform-product_6.csv,938,1273,1746
exp_dgemm_uniform-product_6.csv,578,1976,6781
exp_dgemm_uniform-product_6.csv,484,1618,9402
exp_dgemm_uniform-product_6.csv,1350,728,7821
exp_dgemm_uniform-product_6.csv,1696,1103,3628
exp_dgemm_uniform-product_6.csv,3402,407,4268
exp_dgemm_uniform-product_6.csv,1143,981,3785
exp_dgemm_uniform-product_6.csv,681,1699,7938
exp_dgemm_uniform-product_6.csv,921,1428,2282
exp_dgemm_uniform-product_6.csv,687,436,885
exp_dgemm_uniform-product_6.csv,504,299,4900
exp_dgemm_uniform-product_6.csv,1834,1798,2215
exp_dgemm_uniform-product_6.csv,1121,1911,3961
exp_dgemm_uniform-product_6.csv,2747,345,9328
exp_dgemm_uniform-product_6.csv,641,83,4900
exp_dgemm_uniform-product_6.csv,938,625,1963
exp_dgemm_uniform-product_6.csv,715,391,2448
exp_dgemm_uniform-product_6.csv,1205,591,3261
exp_dgemm_uniform-product_6.csv,1496,731,1836
exp_dgemm_uniform-product_6.csv,2495,1266,2681
exp_dgemm_uniform-product_6.csv,2714,805,3877
exp_dgemm_uniform-product_6.csv,582,1532,7966
exp_dgemm_uniform-product_6.csv,2126,207,2143
exp_dgemm_uniform-product_6.csv,1481,268,1546
exp_dgemm_uniform-product_6.csv,2173,978,2278
exp_dgemm_uniform-product_6.csv,1532,927,3363
exp_dgemm_uniform-product_6.csv,2163,1391,3081
exp_dgemm_uniform-product_6.csv,897,521,1809
exp_dgemm_uniform-product_6.csv,1241,1062,6440
exp_dgemm_uniform-product_6.csv,1265,1381,5565
exp_dgemm_uniform-product_6.csv,1739,1257,4293
exp_dgemm_uniform-product_6.csv,727,1482,5378
exp_dgemm_uniform-product_6.csv,2236,1132,3746
exp_dgemm_uniform-product_6.csv,2120,311,7364
exp_dgemm_uniform-product_6.csv,1428,791,4500
exp_dgemm_uniform-product_6.csv,1454,1919,2672
exp_dgemm_uniform-product_6.csv,3658,150,6574
exp_dgemm_uniform-product_6.csv,967,1095,3705
exp_dgemm_uniform-product_6.csv,347,363,3392
exp_dgemm_uniform-product_6.csv,4222,236,4867
exp_dgemm_uniform-product_6.csv,2864,957,3495
exp_dgemm_uniform-product_6.csv,1208,814,6677
exp_dgemm_uniform-product_6.csv,3802,209,8200
exp_dgemm_uniform-product_6.csv,952,1358,2065
exp_dgemm_uniform-product_6.csv,891,1657,6662
exp_dgemm_uniform-product_6.csv,2966,228,9732
exp_dgemm_uniform-product_6.csv,1351,1729,3033
exp_dgemm_uniform-product_6.csv,1279,1766,3880
exp_dgemm_uniform-product_6.csv,1768,1302,3243
exp_dgemm_uniform-product_6.csv,1456,1339,3808
exp_dgemm_uniform-product_6.csv,3301,540,5017
exp_dgemm_uniform-product_6.csv,746,498,8602
exp_dgemm_uniform-product_6.csv,2132,689,4931
exp_dgemm_uniform-product_6.csv,2026,492,3291
exp_dgemm_uniform-product_6.csv,745,1370,9312
exp_dgemm_uniform-product_6.csv,1833,453,7645
exp_dgemm_uniform-product_6.csv,853,1168,3340
exp_dgemm_uniform-product_6.csv,902,909,5498
exp_dgemm_uniform-product_6.csv,1751,551,3437
exp_dgemm_uniform-product_6.csv,1590,623,6433
exp_dgemm_uniform-product_6.csv,960,1124,1359
exp_dgemm_uniform-product_6.csv,1426,921,4650
exp_dgemm_uniform-product_6.csv,1091,734,1838
exp_dgemm_uniform-product_6.csv,2687,937,2690
exp_dgemm_uniform-product_6.csv,1624,448,5617
exp_dgemm_uniform-product_6.csv,338,1049,4378
exp_dgemm_uniform-product_6.csv,2478,1122,3441
exp_dgemm_uniform-product_6.csv,312,722,4029
exp_dgemm_uniform-product_6.csv,604,1135,2259
exp_dgemm_uniform-product_6.csv,790,735,1134
exp_dgemm_uniform-product_6.csv,1497,619,4588
exp_dgemm_uniform-product_6.csv,858,219,8441
exp_dgemm_uniform-product_6.csv,541,1697,9520
exp_dgemm_uniform-product_6.csv,1338,980,6535
exp_dgemm_uniform-product_6.csv,2576,547,4554
exp_dgemm_uniform-product_6.csv,1653,1300,3219
exp_dgemm_uniform-product_6.csv,521,1151,3098
exp_dgemm_uniform-product_6.csv,1499,1226,2475
exp_dgemm_uniform-product_6.csv,2722,196,5808
exp_dgemm_uniform-product_6.csv,730,1176,6998
exp_dgemm_uniform-product_6.csv,1576,793,4420
exp_dgemm_uniform-product_6.csv,334,1667,8780
exp_dgemm_uniform-product_6.csv,1396,166,1744
exp_dgemm_uniform-product_6.csv,197,634,4954
exp_dgemm_uniform-product_6.csv,924,1564,5559
exp_dgemm_uniform-product_6.csv,1586,721,807
exp_dgemm_uniform-product_6.csv,2692,1483,1837
exp_dgemm_uniform-product_6.csv,3294,1678,1793
exp_dgemm_uniform-product_6.csv,2764,1187,2100
exp_dgemm_uniform-product_6.csv,2997,685,666
exp_dgemm_uniform-product_6.csv,1746,1273,938
exp_dgemm_uniform-product_6.csv,6781,1976,578
exp_dgemm_uniform-product_6.csv,9402,1618,484
exp_dgemm_uniform-product_6.csv,7821,728,1350
exp_dgemm_uniform-product_6.csv,3628,1103,1696
exp_dgemm_uniform-product_6.csv,4268,407,3402
exp_dgemm_uniform-product_6.csv,3785,981,1143
exp_dgemm_uniform-product_6.csv,7938,1699,681
exp_dgemm_uniform-product_6.csv,2282,1428,921
exp_dgemm_uniform-product_6.csv,885,436,687
exp_dgemm_uniform-product_6.csv,4900,299,504
exp_dgemm_uniform-product_6.csv,2215,1798,1834
exp_dgemm_uniform-product_6.csv,3961,1911,1121
exp_dgemm_uniform-product_6.csv,9328,345,2747
exp_dgemm_uniform-product_6.csv,4900,83,641
exp_dgemm_uniform-product_6.csv,1963,625,938
exp_dgemm_uniform-product_6.csv,2448,391,715
exp_dgemm_uniform-product_6.csv,3261,591,1205
exp_dgemm_uniform-product_6.csv,1836,731,1496
exp_dgemm_uniform-product_6.csv,2681,1266,2495
exp_dgemm_uniform-product_6.csv,3877,805,2714
exp_dgemm_uniform-product_6.csv,7966,1532,582
exp_dgemm_uniform-product_6.csv,2143,207,2126
exp_dgemm_uniform-product_6.csv,1546,268,1481
exp_dgemm_uniform-product_6.csv,2278,978,2173
exp_dgemm_uniform-product_6.csv,3363,927,1532
exp_dgemm_uniform-product_6.csv,3081,1391,2163
exp_dgemm_uniform-product_6.csv,1809,521,897
exp_dgemm_uniform-product_6.csv,6440,1062,1241
exp_dgemm_uniform-product_6.csv,5565,1381,1265
exp_dgemm_uniform-product_6.csv,4293,1257,1739
exp_dgemm_uniform-product_6.csv,5378,1482,727
exp_dgemm_uniform-product_6.csv,3746,1132,2236
exp_dgemm_uniform-product_6.csv,7364,311,2120
exp_dgemm_uniform-product_6.csv,4500,791,1428
exp_dgemm_uniform-product_6.csv,2672,1919,1454
exp_dgemm_uniform-product_6.csv,6574,150,3658
exp_dgemm_uniform-product_6.csv,3705,1095,967
exp_dgemm_uniform-product_6.csv,3392,363,347
exp_dgemm_uniform-product_6.csv,4867,236,4222
exp_dgemm_uniform-product_6.csv,3495,957,2864
exp_dgemm_uniform-product_6.csv,6677,814,1208
exp_dgemm_uniform-product_6.csv,8200,209,3802
exp_dgemm_uniform-product_6.csv,2065,1358,952
exp_dgemm_uniform-product_6.csv,6662,1657,891
exp_dgemm_uniform-product_6.csv,9732,228,2966
exp_dgemm_uniform-product_6.csv,3033,1729,1351
exp_dgemm_uniform-product_6.csv,3880,1766,1279
exp_dgemm_uniform-product_6.csv,3243,1302,1768
exp_dgemm_uniform-product_6.csv,3808,1339,1456
exp_dgemm_uniform-product_6.csv,5017,540,3301
exp_dgemm_uniform-product_6.csv,8602,498,746
exp_dgemm_uniform-product_6.csv,4931,689,2132
exp_dgemm_uniform-product_6.csv,3291,492,2026
exp_dgemm_uniform-product_6.csv,9312,1370,745
exp_dgemm_uniform-product_6.csv,7645,453,1833
exp_dgemm_uniform-product_6.csv,3340,1168,853
exp_dgemm_uniform-product_6.csv,5498,909,902
exp_dgemm_uniform-product_6.csv,3437,551,1751
exp_dgemm_uniform-product_6.csv,6433,623,1590
exp_dgemm_uniform-product_6.csv,1359,1124,960
exp_dgemm_uniform-product_6.csv,4650,921,1426
exp_dgemm_uniform-product_6.csv,1838,734,1091
exp_dgemm_uniform-product_6.csv,2690,937,2687
exp_dgemm_uniform-product_6.csv,5617,448,1624
exp_dgemm_uniform-product_6.csv,4378,1049,338
exp_dgemm_uniform-product_6.csv,3441,1122,2478
exp_dgemm_uniform-product_6.csv,4029,722,312
exp_dgemm_uniform-product_6.csv,2259,1135,604
exp_dgemm_uniform-product_6.csv,1134,735,790
exp_dgemm_uniform-product_6.csv,4588,619,1497
exp_dgemm_uniform-product_6.csv,8441,219,858
exp_dgemm_uniform-product_6.csv,9520,1697,541
exp_dgemm_uniform-product_6.csv,6535,980,1338
exp_dgemm_uniform-product_6.csv,4554,547,2576
exp_dgemm_uniform-product_6.csv,3219,1300,1653
exp_dgemm_uniform-product_6.csv,3098,1151,521
exp_dgemm_uniform-product_6.csv,2475,1226,1499
exp_dgemm_uniform-product_6.csv,5808,196,2722
exp_dgemm_uniform-product_6.csv,6998,1176,730
exp_dgemm_uniform-product_6.csv,4420,793,1576
exp_dgemm_uniform-product_6.csv,8780,1667,334
exp_dgemm_uniform-product_6.csv,1744,166,1396
exp_dgemm_uniform-product_6.csv,4954,634,197
exp_dgemm_uniform-product_6.csv,5559,1564,924
exp_dgemm_uniform-product_6.csv,807,1586,721
exp_dgemm_uniform-product_6.csv,1837,2692,1483
exp_dgemm_uniform-product_6.csv,1793,3294,1678
exp_dgemm_uniform-product_6.csv,2100,2764,1187
exp_dgemm_uniform-product_6.csv,666,2997,685
exp_dgemm_uniform-product_6.csv,938,1746,1273
exp_dgemm_uniform-product_6.csv,578,6781,1976
exp_dgemm_uniform-product_6.csv,484,9402,1618
exp_dgemm_uniform-product_6.csv,1350,7821,728
exp_dgemm_uniform-product_6.csv,1696,3628,1103
exp_dgemm_uniform-product_6.csv,3402,4268,407
exp_dgemm_uniform-product_6.csv,1143,3785,981
exp_dgemm_uniform-product_6.csv,681,7938,1699
exp_dgemm_uniform-product_6.csv,921,2282,1428
exp_dgemm_uniform-product_6.csv,687,885,436
exp_dgemm_uniform-product_6.csv,504,4900,299
exp_dgemm_uniform-product_6.csv,1834,2215,1798
exp_dgemm_uniform-product_6.csv,1121,3961,1911
exp_dgemm_uniform-product_6.csv,2747,9328,345
exp_dgemm_uniform-product_6.csv,641,4900,83
exp_dgemm_uniform-product_6.csv,938,1963,625
exp_dgemm_uniform-product_6.csv,715,2448,391
exp_dgemm_uniform-product_6.csv,1205,3261,591
exp_dgemm_uniform-product_6.csv,1496,1836,731
exp_dgemm_uniform-product_6.csv,2495,2681,1266
exp_dgemm_uniform-product_6.csv,2714,3877,805
exp_dgemm_uniform-product_6.csv,582,7966,1532
exp_dgemm_uniform-product_6.csv,2126,2143,207
exp_dgemm_uniform-product_6.csv,1481,1546,268
exp_dgemm_uniform-product_6.csv,2173,2278,978
exp_dgemm_uniform-product_6.csv,1532,3363,927
exp_dgemm_uniform-product_6.csv,2163,3081,1391
exp_dgemm_uniform-product_6.csv,897,1809,521
exp_dgemm_uniform-product_6.csv,1241,6440,1062
exp_dgemm_uniform-product_6.csv,1265,5565,1381
exp_dgemm_uniform-product_6.csv,1739,4293,1257
exp_dgemm_uniform-product_6.csv,727,5378,1482
exp_dgemm_uniform-product_6.csv,2236,3746,1132
exp_dgemm_uniform-product_6.csv,2120,7364,311
exp_dgemm_uniform-product_6.csv,1428,4500,791
exp_dgemm_uniform-product_6.csv,1454,2672,1919
exp_dgemm_uniform-product_6.csv,3658,6574,150
exp_dgemm_uniform-product_6.csv,967,3705,1095
exp_dgemm_uniform-product_6.csv,347,3392,363
exp_dgemm_uniform-product_6.csv,4222,4867,236
exp_dgemm_uniform-product_6.csv,2864,3495,957
exp_dgemm_uniform-product_6.csv,1208,6677,814
exp_dgemm_uniform-product_6.csv,3802,8200,209
exp_dgemm_uniform-product_6.csv,952,2065,1358
exp_dgemm_uniform-product_6.csv,891,6662,1657
exp_dgemm_uniform-product_6.csv,2966,9732,228
exp_dgemm_uniform-product_6.csv,1351,3033,1729
exp_dgemm_uniform-product_6.csv,1279,3880,1766
exp_dgemm_uniform-product_6.csv,1768,3243,1302
exp_dgemm_uniform-product_6.csv,1456,3808,1339
exp_dgemm_uniform-product_6.csv,3301,5017,540
exp_dgemm_uniform-product_6.csv,746,8602,498
exp_dgemm_uniform-product_6.csv,2132,4931,689
